DEBUG: General     , 1642895384830> LoggerManager.init                  > Initializing...
LOG  : General     , 1642897709200> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897709200> Moveable.load -> Radio item = Radio.CDplayer
WARN : General     , 1642897716932> GameSounds.getOrCreateSound> no GameSound called "Crowbar_1", adding a new one
WARN : General     , 1642897721828> GameSounds.getOrCreateSound> no GameSound called "Crowbar_2", adding a new one
WARN : General     , 1642897724108> GameSounds.getOrCreateSound> no GameSound called "Crowbar_6", adding a new one
LOG  : General     , 1642897772324> IsoChunk.removeFromWorld: vehicle wasn't removed from world id=252
LOG  : General     , 1642897803892> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897803893> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897803893> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897812499> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897812499> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897812500> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897815181> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897815182> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897815182> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897815182> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897815182> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897815183> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897839645> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897839646> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897839646> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897839646> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897839646> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897839646> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897879534> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897879534> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897879535> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897887842> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897887843> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897887843> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642897887843> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642897887843> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642897887843> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898005758> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898005758> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898005758> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898030113> Saving Recorded Media:C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\recorded_media.bin
LOG  : General     , 1642898052994> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898052994> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x2142990544))
LOG  : General     , 1642898052995> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898076779> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898076780> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x1459557534))
LOG  : General     , 1642898076780> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898099971> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898099972> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898099972> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898099972> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898099972> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898099972> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898122889> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898122890> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898122890> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898122890> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898122890> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898122891> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898143249> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898143250> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x510872784))
LOG  : General     , 1642898143250> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898145336> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898145336> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898145336> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898145336> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898145336> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898145337> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898175577> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898175578> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898175578> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898175579> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898175579> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898175579> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898180543> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898180544> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898180544> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898214690> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898214690> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898214691> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898224793> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898224793> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898224794> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898235351> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898235351> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898235352> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898250208> writing C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\InGameMap.ini
LOG  : Lua         , 1642898258098> Vehicle spawn rate:
LOG  : Lua         , 1642898258101> parkingstall: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258101> parkingstall: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258101> parkingstall: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258101> parkingstall: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258101> parkingstall: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258101> parkingstall: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.Van 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.StepVan 5.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258102> parkingstall: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258103> Vehicle spawn rate:
LOG  : Lua         , 1642898258103> trailerpark: Base.CarNormal 25.0%
LOG  : Lua         , 1642898258103> trailerpark: Base.SmallCar 30.0%
LOG  : Lua         , 1642898258103> trailerpark: Base.SmallCar02 30.0%
LOG  : Lua         , 1642898258103> trailerpark: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258104> trailerpark: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258104> trailerpark: Base.StepVan 5.0%
LOG  : Lua         , 1642898258104> Vehicle spawn rate:
LOG  : Lua         , 1642898258104> bad: Base.CarNormal 25.0%
LOG  : Lua         , 1642898258104> bad: Base.SmallCar 28.0%
LOG  : Lua         , 1642898258104> bad: Base.SmallCar02 28.0%
LOG  : Lua         , 1642898258104> bad: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258105> bad: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258105> bad: Base.StepVan 5.0%
LOG  : Lua         , 1642898258105> bad: Base.Van 4.0%
LOG  : Lua         , 1642898258105> Vehicle spawn rate:
LOG  : Lua         , 1642898258105> medium: Base.CarNormal 31.578949%
LOG  : Lua         , 1642898258105> medium: Base.CarStationWagon 8.421053%
LOG  : Lua         , 1642898258105> medium: Base.CarStationWagon2 8.421053%
LOG  : Lua         , 1642898258105> medium: Base.PickUpTruck 5.263158%
LOG  : Lua         , 1642898258105> medium: Base.PickUpVan 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.VanSeats 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.Van 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.StepVan 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.SUV 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.OffRoad 5.263158%
LOG  : Lua         , 1642898258106> medium: Base.ModernCar 5.263158%
LOG  : Lua         , 1642898258107> medium: Base.ModernCar02 5.263158%
LOG  : Lua         , 1642898258107> medium: Base.CarLuxury 4.2105265%
LOG  : Lua         , 1642898258107> Vehicle spawn rate:
LOG  : Lua         , 1642898258107> good: Base.ModernCar 20.0%
LOG  : Lua         , 1642898258107> good: Base.ModernCar02 20.0%
LOG  : Lua         , 1642898258108> good: Base.SUV 20.0%
LOG  : Lua         , 1642898258108> good: Base.OffRoad 20.0%
LOG  : Lua         , 1642898258108> good: Base.CarLuxury 10.0%
LOG  : Lua         , 1642898258108> good: Base.SportsCar 10.0%
LOG  : Lua         , 1642898258108> Vehicle spawn rate:
LOG  : Lua         , 1642898258108> sport: Base.CarLuxury 50.0%
LOG  : Lua         , 1642898258109> sport: Base.SportsCar 50.0%
LOG  : Lua         , 1642898258109> Vehicle spawn rate:
LOG  : Lua         , 1642898258109> junkyard: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258109> junkyard: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258109> junkyard: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258109> junkyard: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258109> junkyard: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258109> junkyard: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.Van 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.StepVan 5.0%
LOG  : Lua         , 1642898258110> junkyard: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258110> junkyard: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258110> Vehicle spawn rate:
LOG  : Lua         , 1642898258111> trafficjamw: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258111> trafficjamw: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258112> trafficjamw: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258112> trafficjamw: Base.Van 5.0%
LOG  : Lua         , 1642898258112> trafficjamw: Base.StepVan 5.0%
LOG  : Lua         , 1642898258112> trafficjamw: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258112> trafficjamw: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258112> Vehicle spawn rate:
LOG  : Lua         , 1642898258112> trafficjame: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258112> trafficjame: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258112> trafficjame: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258113> trafficjame: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258114> trafficjame: Base.Van 5.0%
LOG  : Lua         , 1642898258114> trafficjame: Base.StepVan 5.0%
LOG  : Lua         , 1642898258114> trafficjame: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258114> trafficjame: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258115> Vehicle spawn rate:
LOG  : Lua         , 1642898258115> trafficjamn: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258115> trafficjamn: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258115> trafficjamn: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258116> trafficjamn: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258117> trafficjamn: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258117> trafficjamn: Base.Van 5.0%
LOG  : Lua         , 1642898258117> trafficjamn: Base.StepVan 5.0%
LOG  : Lua         , 1642898258117> trafficjamn: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258117> trafficjamn: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258117> Vehicle spawn rate:
LOG  : Lua         , 1642898258118> trafficjams: Base.CarNormal 20.0%
LOG  : Lua         , 1642898258118> trafficjams: Base.SmallCar 15.0%
LOG  : Lua         , 1642898258118> trafficjams: Base.SmallCar02 15.0%
LOG  : Lua         , 1642898258118> trafficjams: Base.CarTaxi 5.0%
LOG  : Lua         , 1642898258118> trafficjams: Base.CarTaxi2 5.0%
LOG  : Lua         , 1642898258118> trafficjams: Base.PickUpTruck 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.PickUpVan 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.CarStationWagon 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.CarStationWagon2 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.VanSeats 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.Van 5.0%
LOG  : Lua         , 1642898258119> trafficjams: Base.StepVan 5.0%
LOG  : Lua         , 1642898258120> trafficjams: Base.ModernCar 3.0%
LOG  : Lua         , 1642898258120> trafficjams: Base.ModernCar02 2.0%
LOG  : Lua         , 1642898258120> Vehicle spawn rate:
LOG  : Lua         , 1642898258120> police: Base.PickUpVanLightsPolice 40.0%
LOG  : Lua         , 1642898258120> police: Base.CarLightsPolice 60.0%
LOG  : Lua         , 1642898258121> Vehicle spawn rate:
LOG  : Lua         , 1642898258121> fire: Base.PickUpVanLightsFire 50.0%
LOG  : Lua         , 1642898258121> fire: Base.PickUpTruckLightsFire 50.0%
LOG  : Lua         , 1642898258121> Vehicle spawn rate:
LOG  : Lua         , 1642898258121> ranger: Base.CarLights 50.0%
LOG  : Lua         , 1642898258121> ranger: Base.PickUpVanLights 25.0%
LOG  : Lua         , 1642898258122> ranger: Base.PickUpTruckLights 25.0%
LOG  : Lua         , 1642898258122> Vehicle spawn rate:
LOG  : Lua         , 1642898258122> mccoy: Base.PickUpVanMccoy 33.333336%
LOG  : Lua         , 1642898258122> mccoy: Base.PickUpTruckMccoy 33.333336%
LOG  : Lua         , 1642898258122> mccoy: Base.VanSpecial 33.333336%
LOG  : Lua         , 1642898258123> Vehicle spawn rate:
LOG  : Lua         , 1642898258123> postal: Base.StepVanMail 50.0%
LOG  : Lua         , 1642898258123> postal: Base.VanSpecial 50.0%
LOG  : Lua         , 1642898258124> Vehicle spawn rate:
LOG  : Lua         , 1642898258124> spiffo: Base.VanSpiffo 100.0%
LOG  : Lua         , 1642898258124> Vehicle spawn rate:
LOG  : Lua         , 1642898258124> ambulance: Base.VanAmbulance 100.0%
LOG  : Lua         , 1642898258124> Vehicle spawn rate:
LOG  : Lua         , 1642898258124> radio: Base.VanRadio 100.0%
LOG  : Lua         , 1642898258124> Vehicle spawn rate:
LOG  : Lua         , 1642898258125> fossoil: Base.PickUpVanLights 33.0%
LOG  : Lua         , 1642898258125> fossoil: Base.PickUpTruckLights 33.0%
LOG  : Lua         , 1642898258125> fossoil: Base.VanSpecial 34.0%
LOG  : Lua         , 1642898258125> Vehicle spawn rate:
LOG  : Lua         , 1642898258125> scarlet: Base.StepVan_Scarlet 100.0%
LOG  : Lua         , 1642898258125> Vehicle spawn rate:
LOG  : Lua         , 1642898258126> massgenfac: Base.Van_MassGenFac 100.0%
LOG  : Lua         , 1642898258126> Vehicle spawn rate:
LOG  : Lua         , 1642898258126> transit: Base.Van_Transit 100.0%
LOG  : Lua         , 1642898258126> Vehicle spawn rate:
LOG  : Lua         , 1642898258126> network3: Base.VanRadio_3N 100.0%
LOG  : Lua         , 1642898258126> Vehicle spawn rate:
LOG  : Lua         , 1642898258126> kyheralds: Base.StepVan_Heralds 100.0%
LOG  : Lua         , 1642898258126> Vehicle spawn rate:
LOG  : Lua         , 1642898258126> lectromax: Base.Van_LectroMax 100.0%
LOG  : Lua         , 1642898258127> Vehicle spawn rate:
LOG  : Lua         , 1642898258127> knoxdisti: Base.Van_KnoxDisti 100.0%
LOG  : Lua         , 1642898258127> Vehicle spawn rate:
LOG  : Lua         , 1642898258127> normalburnt: Base.CarNormalBurnt 25.0%
LOG  : Lua         , 1642898258127> normalburnt: Base.SmallCarBurnt 10.0%
LOG  : Lua         , 1642898258127> normalburnt: Base.SmallCar02Burnt 10.0%
LOG  : Lua         , 1642898258127> normalburnt: Base.OffRoadBurnt 5.0%
LOG  : Lua         , 1642898258127> normalburnt: Base.PickupBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.PickUpVanBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.SportsCarBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.VanSeatsBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.VanBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.ModernCarBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.ModernCar02Burnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.SUVBurnt 5.0%
LOG  : Lua         , 1642898258128> normalburnt: Base.TaxiBurnt 5.0%
LOG  : Lua         , 1642898258129> normalburnt: Base.LuxuryCarBurnt 5.0%
LOG  : Lua         , 1642898258129> Vehicle spawn rate:
LOG  : Lua         , 1642898258129> specialburnt: Base.NormalCarBurntPolice 20.0%
LOG  : Lua         , 1642898258129> specialburnt: Base.AmbulanceBurnt 20.0%
LOG  : Lua         , 1642898258129> specialburnt: Base.VanRadioBurnt 20.0%
LOG  : Lua         , 1642898258129> specialburnt: Base.PickupSpecialBurnt 20.0%
LOG  : Lua         , 1642898258129> specialburnt: Base.PickUpVanLightsBurnt 20.0%
WARN : General     , 1642898258131> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258132> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258132> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258132> VehicleType.initNormal> vehicle type "Base.UH1HRaiderTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258132> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258133> VehicleType.initNormal> vehicle type "Base.TrailerAdvert" isn't in VehicleZoneDistribution
WARN : General     , 1642898258133> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258133> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258134> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258134> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258134> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258134> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258134> VehicleType.initNormal> vehicle type "Base.Bell206SurvivalistTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258135> VehicleType.initNormal> vehicle type "Base.Bell206LBMW" isn't in VehicleZoneDistribution
WARN : General     , 1642898258135> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258135> VehicleType.initNormal> vehicle type "Base.TrailerCover" isn't in VehicleZoneDistribution
WARN : General     , 1642898258135> VehicleType.initNormal> vehicle type "Base.UH1H" isn't in VehicleZoneDistribution
WARN : General     , 1642898258136> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258136> VehicleType.initNormal> vehicle type "Base.SportsCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1642898258136> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258136> VehicleType.initNormal> vehicle type "Base.UH1HTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258137> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258137> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258137> VehicleType.initNormal> vehicle type "Base.UH1HMedevacTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258137> VehicleType.initNormal> vehicle type "Base.ModernCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1642898258138> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258138> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258138> VehicleType.initNormal> vehicle type "Base.SUVSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258138> VehicleType.initNormal> vehicle type "Base.Bell206BlackTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258138> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258139> VehicleType.initNormal> vehicle type "Base.Bell206Black" isn't in VehicleZoneDistribution
WARN : General     , 1642898258139> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258139> VehicleType.initNormal> vehicle type "Base.SUVSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258139> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258140> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258140> VehicleType.initNormal> vehicle type "Base.StepVanSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258140> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258140> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258141> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258141> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258141> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258141> VehicleType.initNormal> vehicle type "Base.Bell206SurvivalistFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258142> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258142> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258142> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258142> VehicleType.initNormal> vehicle type "Base.StepVanSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258143> VehicleType.initNormal> vehicle type "Base.UH1HMedevacFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258143> VehicleType.initNormal> vehicle type "Base.Bell206LBMWFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258143> VehicleType.initNormal> vehicle type "Base.Bell206LBMWTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258143> VehicleType.initNormal> vehicle type "Base.Bell206PoliceTail" isn't in VehicleZoneDistribution
WARN : General     , 1642898258144> VehicleType.initNormal> vehicle type "Base.UH1HFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258144> VehicleType.initNormal> vehicle type "Base.Bell206Police" isn't in VehicleZoneDistribution
WARN : General     , 1642898258144> VehicleType.initNormal> vehicle type "Base.ModernCar_Martin" isn't in VehicleZoneDistribution
WARN : General     , 1642898258145> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258145> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258145> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258145> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258146> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258146> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258146> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258146> VehicleType.initNormal> vehicle type "Base.UH1HRaiderFuselage" isn't in VehicleZoneDistribution
